wd18cd,wd18nm,lat,long
E05011429,Silverdale,-2.27059205774178,53.0162238230054
E05011430,Talke & Butt Lane,-2.26062952886995,53.073995691596
E05011431,Thistleberry,-2.24792647397738,53.00355460273
E05011432,Town,-2.22601742725423,53.0110007774216
E05011433,Westbury Park & Northwood,-2.22520756295902,52.9841275794916
E05011434,Westlands,-2.23580460455261,52.9956740826823
E05011435,Wolstanton,-2.2196550999419,53.0319664189074
E05011436,Arthur's Hill,-1.63317778732452,54.9772002122138
E05011437,Benwell & Scotswood,-1.6800418431733,54.9739786724169
E05011438,Blakelaw,-1.65831449171013,54.9950284375874
E05011439,Byker,-1.57549313790198,54.9733658820614
E05011440,Callerton & Throckley,-1.71991708417396,55.0143045798277
E05011441,Castle,-1.66563883560996,55.0518736270642
E05011442,Chapel,-1.7202191176567,54.9990029373799
E05011443,Dene & South Gosforth,-1.59639991345442,55.0028881966969
E05011444,Denton & Westerhope,-1.69680097461627,54.9939458685601
E05011445,Elswick,-1.64503558649879,54.9674332655907
E05011446,Fawdon & West Gosforth,-1.64008199326841,55.0125474167999
E05011447,Gosforth,-1.62374793956025,55.002449632787
E05011448,Heaton,-1.5761673030202,54.9880614120493
E05011449,Kenton,-1.65290042653299,55.0047755003521
E05011450,Kingston Park South & Newbiggin Hall,-1.68065104936625,55.0066030696764
E05011451,Lemington,-1.71582721289276,54.9799623829864
E05011452,Manor Park,-1.57521488861966,54.9983223069513
E05011453,Monument,-1.61700892955266,54.9731529285051
E05011454,North Jesmond,-1.60416045954486,54.9934166050974
E05011455,Ouseburn,-1.59431504097957,54.9765074799637
E05011456,Parklands,-1.61506127044754,55.0259141134286
E05011457,South Jesmond,-1.60116779087661,54.9848848880792
E05011458,Walker,-1.55007440819786,54.9689811416434
E05011459,Walkergate,-1.55298887575525,54.9833441585508
E05011460,West Fenham,-1.67475993840262,54.9855343889001
E05011461,Wingrove,-1.6383477989016,54.9856219523343
E05011462,Addiscombe East,-0.069565672454948,51.3801781548311
E05011463,Addiscombe West,-0.0842834551481398,51.3801172094737
E05011464,Bensham Manor,-0.106367558520087,51.3971214640411
E05011465,Broad Green,-0.116068648407246,51.3820882862636
E05011466,Coulsdon Town,-0.144658059979895,51.3164240237821
E05011467,Crystal Palace & Upper Norwood,-0.0888953644168766,51.4144849091087
E05011468,Fairfield,-0.0989035736633788,51.3743895070233
E05011469,Kenley,-0.10070717082355,51.3162933781609
E05011470,New Addington North,-0.0180227439940736,51.3538087178948
E05011471,New Addington South,-0.0100798196116236,51.3414210005311
E05011472,Norbury & Pollards Hill,-0.122583545806118,51.4059942164263
E05011473,Norbury Park,-0.110332177150477,51.4139847560841
E05011474,Old Coulsdon,-0.121351733408919,51.3041040689406
E05011475,Park Hill & Whitgift,-0.0778830182262945,51.3692900527232
E05011476,Purley & Woodcote,-0.125262394813804,51.3355029252192
E05011477,Purley Oaks & Riddlesdown,-0.101903820730782,51.3394583672439
E05011478,Sanderstead,-0.0782688789999991,51.3340336022733
E05011479,Selhurst,-0.0951197927646526,51.3875295093665
E05011480,Selsdon & Addington Village,-0.0496179983916061,51.3538045032549
E05011481,Selsdon Vale & Forestdale,-0.0418354471763105,51.3399451583663
E05011482,Shirley North,-0.0499689196829328,51.3832622897898
E05011483,Shirley South,-0.045495764417063,51.368555536098
E05011484,South Croydon,-0.0864924806657622,51.357444489949
E05011485,South Norwood,-0.079319738495377,51.3981636745321
E05011486,Thornton Heath,-0.0951484410986691,51.4032720328731
E05011487,Waddon,-0.113029248490721,51.3639718767442
E05011488,West Thornton,-0.118916881725513,51.3921469360582
E05011489,Woodside,-0.0661832158266704,51.3934721967055
E05011490,Ambleside & Grasmere,-3.01065353534745,54.4462486649525
E05011491,Arnside & Milnthorpe,-2.78169307006758,54.2075819765039
E05011492,Bowness & Levens,-2.84722393262285,54.2864280888812
E05011493,Broughton & Coniston,-3.08663803724871,54.3166948391235
E05011494,Burton & Crooklands,-2.69513452370885,54.2294601001045
E05011495,Cartmel,-2.9563580171208,54.2157347255977
E05011496,Furness Peninsula,-3.11225198843324,54.1786935286073
E05011497,Grange,-2.92815850134962,54.1837051866518
E05011498,Kendal East,-2.72227867146019,54.3272286469908
E05011499,Kendal North,-2.75254969296331,54.3395055594157
E05011500,Kendal Rural,-2.73154871708539,54.3745483833757
E05011501,Kendal South & Natland,-2.73334650017413,54.302191944782
E05011502,Kendal Town,-2.74849093741319,54.3327921183206
E05011503,Kendal West,-2.74991843431907,54.3159433010989
E05011504,Sedbergh & Kirkby Lonsdale,-2.47822415281821,54.2904865294099
E05011505,Ulverston East,-3.07489626928066,54.1887925010187
E05011506,Ulverston West,-3.09727919114677,54.188607027986
E05011507,Windermere,-2.89874725771152,54.3960741001432
E05011508,Audley & Queen's Park,-2.4604986793029,53.7447813361888
E05011509,Bastwell & Daisyfield,-2.47421572285128,53.756340870666
E05011510,Billinge & Beardwood,-2.51250160911875,53.7549550976238
E05011511,Blackburn Central,-2.48168443753441,53.7440307589485
E05011512,Blackburn South & Lower Darwen,-2.47977683264791,53.7206635352532
E05011513,Blackburn South East,-2.45789475851327,53.732270880902
E05011514,Darwen East,-2.46647455386041,53.7042759557362
E05011515,Darwen South,-2.46200470474468,53.6822261201426
E05011516,Darwen West,-2.50359233217718,53.6964991480785
E05011517,Ewood,-2.49630089795687,53.7280244793205
E05011518,Little Harwood & Whitebirk,-2.45695633545225,53.7604000746962
E05011519,Livesey with Pleasington,-2.53598008023687,53.7349583213625
E05011520,Mill Hill & Moorgate,-2.50555697707076,53.7341355610182
E05011521,Roe Lee,-2.47650232318765,53.770266178709
E05011522,Shear Brow & Corporation Park,-2.49192638792287,53.7553277169199
E05011523,Wensley Fold,-2.50102663954395,53.7476471947436
E05011524,West Pennine,-2.4426818371084,53.6615883530014
E05011525,Avenue,-0.364296412858492,53.7555100990511
E05011526,Beverley & Newland,-0.350784475166486,53.7732571686177
E05011527,Boothferry,-0.397647960669323,53.745506564737
E05011528,Bricknell,-0.381877618622578,53.7628082628975
E05011529,Central,-0.346016312303073,53.7527625843277
E05011530,Derringham,-0.406717982181731,53.7569085365192
E05011531,Drypool,-0.320277736224577,53.7523157703952
E05011532,Holderness,-0.318218425458463,53.770136256484
E05011533,Ings,-0.285135842930474,53.7721115165363
E05011534,Kingswood,-0.351420204972225,53.7985596234481
E05011535,Longhill & Bilton Grange,-0.264101125874962,53.7747721747404
E05011536,Marfleet,-0.267362716181635,53.7501929779501
E05011537,Newington & Gipsyville,-0.384704712247147,53.7372572032419
E05011538,North Carr,-0.321368968184022,53.8004107293482
E05011539,Orchard Park,-0.375065828904701,53.7852163314695
E05011540,Pickering,-0.410096136950266,53.7288792680533
E05011541,St Andrew's & Docklands,-0.355975398165922,53.7379066201765
E05011542,Southcoates,-0.294455285538355,53.7559707326594
E05011543,Sutton,-0.301287041929024,53.7821878654317
E05011544,University,-0.372402873564652,53.7744558982564
E05011545,West Carr,-0.334312871310221,53.7878303793263
E05011546,Garforth & Swillington,-1.40391502863113,53.7771909839928
E05011547,Horsforth,-1.65495247332491,53.8416464268279
E05011548,Kippax & Methley,-1.35161517034071,53.7610035131654
E05011549,Otley & Yeadon,-1.67865424363946,53.8880452859652
E05011550,Rothwell,-1.46274685490237,53.7461395500124
E05011551,Temple Newsam,-1.45824724509996,53.7903725258767
N08000101,Abbey,-5.90008594245137,54.6772110978311
N08000102,Aldergrove,-6.2904452995698,54.6432948048038
N08000103,Antrim Centre,-6.23803245527469,54.7151422453058
N08000104,Ballyclare East,-5.99610481028818,54.754285606283
N08000105,Ballyclare West,-6.01419697677614,54.7542923344746
N08000106,Ballyduff,-5.92712113415825,54.6913448903684
N08000107,Ballyhenry,-5.97190512285441,54.6805969127431
N08000108,Ballynure,-5.94773736647608,54.7477765403686
N08000109,Ballyrobert,-6.01001075539497,54.7242791997691
N08000110,Burnthill,-5.96256126410351,54.6861724876069
N08000111,Carnmoney,-5.9533324680196,54.6833096837482
N08000112,Carnmoney Hill,-5.93074756039407,54.6781942110995
N08000113,Clady,-6.10361967576638,54.6398852140371
N08000114,Collinbridge,-5.96616482890568,54.6579608318105
N08000115,Cranfield,-6.34693421906355,54.7221888591959
N08000116,Crumlin,-6.24633703278185,54.6075572078495
N08000117,Doagh,-6.04267871935192,54.7552836678489
N08000118,Fairview,-5.9411239877818,54.6870726232319
N08000119,Fountain Hill,-6.20333702191829,54.7079157691166
N08000120,Glebe,-5.94689443282202,54.6715298361196
N08000121,Glengormley,-5.95880471903738,54.6747165044889
N08000122,Greystone,-6.18643670703948,54.7082654296972
N08000123,Hightown,-5.97084542374483,54.669958213849696
N08000124,Jordanstown,-5.9122059135781,54.7020894602189
N08000125,Mallusk,-6.00505169498414,54.6822210150867
N08000126,Monkstown,-5.91066180956694,54.6846742861154
N08000127,Mossley,-5.96996988853651,54.7051492395402
N08000128,O'Neill,-5.92514365941627,54.6657491894344
N08000129,Parkgate,-6.11107149328719,54.7614371937986
N08000130,Randalstown,-6.2937036842802,54.7309548224264
N08000131,Rathcoole,-5.91713677680756,54.6707363340535
N08000132,Rostulla,-5.88630472206363,54.687830210537
N08000133,Shilvodan,-6.23712565182835,54.7670149291502
N08000134,Springfarm,-6.20813420082151,54.7333309693784
N08000135,Steeple,-6.20487606568573,54.7196685387563
N08000136,Stiles,-6.18097876813547,54.7212219242685
N08000137,Templepatrick,-6.08825451258614,54.6945781485792
N08000138,Toome,-6.42584123118729,54.7282698215284
N08000139,Valley,-5.92460772283135,54.6572666355025
N08000140,Whitehouse,-5.90698353934238,54.6651246214252
N08000201,Aghagallon,-6.34060395292977,54.5303392801537
N08000202,Ballybay,-6.47766956928095,54.4210838090779
N08000203,Banbridge East,-6.21832472620182,54.3379822947169
N08000204,Banbridge North,-6.26951637103988,54.3671394325634
N08000205,Banbridge South,-6.2769981597826,54.3412468939075
N08000206,Banbridge West,-6.28770767952073,54.3487841573153
N08000207,Blackwatertown,-6.71596455288457,54.3923821764088
N08000208,Bleary,-6.37564790757489,54.4151711438694
N08000209,Brownlow,-6.36014249217707,54.4454785439357
N08000210,Cathedral,-6.66621571277401,54.3578089509157
N08000211,Corcrain,-6.45260587059315,54.4306882239996
N08000212,Craigavon Centre,-6.40995037787904,54.4518274178974
N08000213,Demesne,-6.64638504325807,54.336557728334
N08000214,Derrytrasna,-6.4490239176743,54.5098376397896
N08000215,Donaghcloney,-6.26864939207965,54.4128219672703
N08000216,Dromore,-6.12802576654481,54.4084307089182
N08000217,Gilford,-6.34138149850232,54.3708688723414
N08000218,Gransha,-6.10353986003928,54.3547094229874
N08000219,Hamiltonsbawn,-6.53345853976794,54.3370073932911
N08000220,Keady,-6.75858207994404,54.2404488328807
N08000221,Kernan,-6.393502540539,54.4313213885892
N08000222,Killycomain,-6.43609711519893,54.4231807075604
N08000223,Knocknashane,-6.31835537617542,54.4531031160332
N08000224,Lough Road,-6.34236742236788,54.4721483869202
N08000225,Loughbrickland,-6.28151945029641,54.2967318280448
N08000226,Loughgall,-6.58373746732773,54.430307885451
N08000227,Magheralin,-6.2672557188853,54.4623997854585
N08000228,Mahon,-6.43663532908214,54.3932008376721
N08000229,Markethill,-6.45416414459854,54.2935140761333
N08000230,Mourneview,-6.33614648127566,54.4533468632282
N08000231,Navan,-6.76058719099151,54.312457402772
N08000232,Parklake,-6.32061479577948,54.4675355469824
N08000233,Quilly,-6.18825451533459,54.3993215939307
N08000234,Rathfriland,-6.13151561377553,54.2664987038871
N08000235,Richhill,-6.54939401589445,54.377868297322
N08000236,Seagahan,-6.62262601387621,54.2546320659246
N08000237,Shankill,-6.34631401583469,54.4599087168137
N08000238,Tandragee,-6.42170833618112,54.3624515286589
N08000239,The Birches,-6.52726407932524,54.4765324429002
N08000240,The Mall,-6.63764208497433,54.3574407519259
N08000241,Waringstown,-6.31268665765686,54.434928389686704
N08000301,Andersonstown,-5.98962162709587,54.5738369401418
N08000302,Ardoyne,-5.95910024691517,54.6156301245605
N08000303,Ballygomartin,-5.98447324958358,54.6062664760893
N08000304,Ballymacarrett,-5.90758448249782,54.5991879219832
N08000305,Ballymurphy,-5.97871052092439,54.5951204369013
N08000306,Ballysillan,-5.96650993365641,54.6294759862301
N08000307,Beechmount,-5.96546675354918,54.5911108555143
N08000308,Beersbridge,-5.89586700125706,54.5913676077375
N08000309,Bellevue,-5.93668272110948,54.6509202443291
N08000310,Belmont,-5.86418127775426,54.6054090519023
N08000311,Belvoir,-5.93732512471552,54.5517638070987
N08000312,Blackstaff,-5.95596681381136,54.5827327290743
N08000313,Bloomfield,-5.8840592242246,54.5938637452701
N08000314,Cavehill,-5.95226058282403,54.6407797204741
N08000315,Central,-5.92828224968375,54.5909710849155
N08000316,Chichester Park,-5.94743563949732,54.628076305122
N08000317,Cliftonville,-5.95850754537534,54.6214370573788
N08000318,Clonard,-5.9627113760218,54.5985454913514
N08000319,Collin Glen,-6.02388708829964,54.594664095296
N08000320,Connswater,-5.88640131989352,54.599813249637
N08000321,Cregagh,-5.90049052677246,54.5723216208324
N08000322,Duncairn,-5.9092436972528,54.6267790785932
N08000323,Dunmurry,-6.00342642700743,54.5527065781273
N08000324,Falls,-5.94794705249817,54.5963920635303
N08000325,Falls Park,-5.97847312216737,54.5831351812725
N08000326,Finaghy,-5.98666690749031,54.5500857715078
N08000327,Forth River,-5.99651716825613,54.6171511981662
N08000328,Fortwilliam,-5.93215763070275,54.6259561369718
N08000329,Garnerville,-5.84718670425894,54.61285515438
N08000330,Gilnahirk,-5.83520805843719,54.5848124671615
N08000331,Hillfoot,-5.88102676167556,54.5696876951995
N08000332,Innisfayle,-5.9287002073341,54.6356525377018
N08000333,Knock,-5.86272484568994,54.5956858527786
N08000334,Ladybrook,-6.00392602859472,54.5643964980354
N08000335,Lagmore,-6.04187074948918,54.5542748483602
N08000336,Legoniel,-5.99047545900047,54.6355165842527
N08000337,Malone,-5.96080363826467,54.565562808454
N08000338,Merok,-5.88513986787588,54.5772358002145
N08000339,Musgrave,-5.98055587450814,54.5657641254932
N08000340,New Lodge,-5.93177883008061,54.6081945610129
N08000341,Orangefield,-5.88361046404636,54.5850555314971
N08000342,Ormeau,-5.91855864455616,54.5812598244218
N08000343,Poleglass,-6.03362584825599,54.5676382600485
N08000344,Ravenhill,-5.90492743039853,54.5811948334597
N08000345,Rosetta,-5.9157160035781,54.571394983557
N08000346,Sandown,-5.86783941182595,54.5881548245076
N08000347,Shandon,-5.85484153389378,54.5795743329779
N08000348,Shankill,-5.94678911537747,54.6050993332231
N08000349,Shaw's Road,-6.00179292045551,54.5803777440755
N08000350,Stewartstown,-6.00939471798924,54.5701455066522
N08000351,Stormont,-5.83017668485801,54.6008801791456
N08000352,Stranmillis,-5.93777821885418,54.5687651049647
N08000353,Sydenham,-5.88214160081954,54.6176811671935
N08000354,Turf Lodge,-5.99746696583877,54.5931202784718
N08000355,Twinbrook,-6.01933632788894,54.5549034242728
N08000356,Upper Malone,-5.96482604294612,54.549243326901
N08000357,Water Works,-5.94415018050582,54.6151730449258
N08000358,Windsor,-5.94679594578053,54.5799044496144
N08000359,Woodstock,-5.90808933641851,54.5905604671144
N08000360,Woodvale,-5.96069830767686,54.6071789741583
N08000401,Aghadowey,-6.69756585674923,55.0433194564225
N08000402,Altahullion,-6.96421146012579,54.9739045000269
N08000403,Atlantic,-6.68782567899211,55.1888004960331
N08000404,Ballycastle,-6.2508425332416,55.2035778387423
N08000405,Ballykelly,-7.01834335582764,55.017869267167
N08000406,Ballymoney East,-6.50691026675451,55.0742085928955
N08000407,Ballymoney North,-6.52894262869668,55.0731329921645
N08000408,Ballymoney South,-6.48660312893517,55.0572389893536
N08000409,Castlerock,-6.746375884283,55.1521860446561
N08000410,Churchland,-6.67941892455433,55.1191042605289
N08000411,Clogh Mills,-6.44368889896958,54.9979389621235
N08000412,Coolessan,-6.94744897043393,55.0409687070063
N08000413,Dervock,-6.47451118638875,55.1100904186525
N08000414,Drumsurn,-6.87192267641451,55.0103792250189
N08000415,Dundooan,-6.60849009805844,55.1503503319116
N08000416,Dungiven,-6.85336967680836,54.9124651097887
N08000417,Dunloy,-6.39732426502294,55.0349939403781
N08000418,Feeny,-6.98789354763489,54.889194097253
N08000419,Garvagh,-6.72095133412372,54.9607700599472
N08000420,Giant's Causeway,-6.46201202036624,55.1954602500923
N08000421,Greysteel,-7.09789525464099,55.0210430158232
N08000422,Greystone,-6.93229511402663,55.0429867919889
N08000423,Hopefield,-6.64782964026812,55.1908085693809
N08000424,Kilrea,-6.60707971960066,54.9736258773627
N08000425,Kinbane,-6.335502648645,55.1903387002212
N08000426,Loughguile and Stranocum,-6.30352899838887,55.0752842648196
N08000427,Lurigethan,-6.0896508542444,55.0360781224968
N08000428,Macosquin,-6.76196082731166,55.1115055757173
N08000429,Magilligan,-6.90775535473748,55.1022535705104
N08000430,Mountsandel,-6.66188975213229,55.1272999252852
N08000431,Portrush and Dunluce,-6.57825023385148,55.1998832602849
N08000432,Portstewart,-6.7309773456518,55.1718734354837
N08000433,Quarry,-6.65256849530695,55.1399573328769
